mapunitpolys_id,mapunit,identityconfidence,label,symbol,notes,datasourceid
GMA.MapUnitPolys.403,Ys,Standard Confidence,Ys,47,"Red-brown shale and sandstone, buff to orange quartzite, limestone, basalt, black shale, and sparse conglomerate. This unit includes the Grand Canyon Supergroup, Apache Group, and Troy Quartzite. These rocks were deposited in shallow marine, coastal nonm",GMA.DataSources.121
GMA.MapUnitPolys.404,Xms,Standard Confidence,Xms,41,"Metasedimentary rocks, mostly derived from sandstone and shale, with minor conglomerate and carbonate rock. Includes quartz-rich, mostly nonvolcanic Pinal Schist in southeastern Arizona and variably volcanic-lithic sedimentary rocks in the Yavapai and To",GMA.DataSources.121
GMA.MapUnitPolys.405,Xms,Standard Confidence,Xms,41,"Metasedimentary rocks, mostly derived from sandstone and shale, with minor conglomerate and carbonate rock. Includes quartz-rich, mostly nonvolcanic Pinal Schist in southeastern Arizona and variably volcanic-lithic sedimentary rocks in the Yavapai and To",GMA.DataSources.121
GMA.MapUnitPolys.406,}|,Standard Confidence,}|,51,,GMA.DataSources.121
GMA.MapUnitPolys.408,Tsy,Standard Confidence,Tsy,35,"Moderately to strongly consolidated conglomerate and sandstone deposited in basins during and after late Tertiary faulting. Includes lesser amounts of mudstone, siltstone, limestone, and gypsum. These deposits are generally light gray or tan. They common",GMA.DataSources.153
GMA.MapUnitPolys.435,Xm,Standard Confidence,Xm,40,"Undivided metasedimentary, metavolcanic, and gneissic rocks.  (1600-1800 Ma)",GMA.DataSources.101
GMA.MapUnitPolys.409,Xg,Standard Confidence,Xg,39,"Wide variety of granitic rocks, including granite, granodiorite, tonalite, quartz diorite, diorite, and gabbro. These rocks commonly are characterized by steep, northeast-striking foliation.  (1600-1800 Ma)",GMA.DataSources.122
GMA.MapUnitPolys.410,Qo,Standard Confidence,Qo,22,"Coarse relict alluvial fan deposits that form rounded ridges or flat, isolated surfaces that are moderately to deeply incised by streams. These deposits are generally topographically high and have undergone substantial erosion. Deposits are moderately to",GMA.DataSources.121
GMA.MapUnitPolys.463,Yg,Standard Confidence,Yg,46,"Mostly porphyritic biotite granite with large microcline phenocrysts, with local fine-grained border phases and aplite. Associated pegmatite and quartz veins are rare. This unit forms large plutons, including the Oracle Granite, Ruin Granite, granite in",GMA.DataSources.121
GMA.MapUnitPolys.411,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.153
GMA.MapUnitPolys.412,Tb,Standard Confidence,Tb,28,"Mostly dark, mesa-forming basalt deposited as lava flows. Rocks of this unit are widely exposed south of Camp Verde (Hickey Formation basalts), in the Mohon Mountains north of Bagdad, ""The Mesa"" east of Parker, and at other scattered locations in western",GMA.DataSources.121
GMA.MapUnitPolys.413,Xms,Standard Confidence,Xms,41,"Metasedimentary rocks, mostly derived from sandstone and shale, with minor conglomerate and carbonate rock. Includes quartz-rich, mostly nonvolcanic Pinal Schist in southeastern Arizona and variably volcanic-lithic sedimentary rocks in the Yavapai and To",GMA.DataSources.121
GMA.MapUnitPolys.414,Xq,Standard Confidence,Xq,43,"Brown to maroon, resistant quartzite and minor conglomerate of the Mazatzal Group, exposed primarily in the Payson area.  (1650? -1700 Ma)",GMA.DataSources.121
GMA.MapUnitPolys.415,Xg,Standard Confidence,Xg,39,"Wide variety of granitic rocks, including granite, granodiorite, tonalite, quartz diorite, diorite, and gabbro. These rocks commonly are characterized by steep, northeast-striking foliation.  (1600-1800 Ma)",GMA.DataSources.121
GMA.MapUnitPolys.418,|,Standard Confidence,|,15,"Undivided Paleozoic limestone, dolostone, quartzite, shale, and related sedimentary rocks.  (248-544 Ma)",GMA.DataSources.101
GMA.MapUnitPolys.419,Xg,Standard Confidence,Xg,39,"Wide variety of granitic rocks, including granite, granodiorite, tonalite, quartz diorite, diorite, and gabbro. These rocks commonly are characterized by steep, northeast-striking foliation.  (1600-1800 Ma)",GMA.DataSources.67
GMA.MapUnitPolys.439,Yg,Standard Confidence,Yg,46,"Mostly porphyritic biotite granite with large microcline phenocrysts, with local fine-grained border phases and aplite. Associated pegmatite and quartz veins are rare. This unit forms large plutons, including the Oracle Granite, Ruin Granite, granite in",GMA.DataSources.84
GMA.MapUnitPolys.990,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.121
GMA.MapUnitPolys.416,Yd,Standard Confidence,Yd,45,Dark gray to black sills (intrusions mostly parallel to bedding) in strata of the Apache Group and irregular to sheet-like intrusions in other rocks. Present in east-central and southeastern Arizona. Some sills are more than 100 m thick. Exposures are ex,GMA.DataSources.121
GMA.MapUnitPolys.436,Tb,Standard Confidence,Tb,28,"Mostly dark, mesa-forming basalt deposited as lava flows. Rocks of this unit are widely exposed south of Camp Verde (Hickey Formation basalts), in the Mohon Mountains north of Bagdad, ""The Mesa"" east of Parker, and at other scattered locations in western",GMA.DataSources.67
GMA.MapUnitPolys.417,Xmv,Standard Confidence,Xmv,42,"Weakly to strongly metamorphosed volcanic rocks. Protoliths include basalt, andesite, dacite, and rhyolite deposited as lava or tuff, related sedimentary rock, and shallow intrusive rock. These rocks, widely exposed in several belts in central Arizona, i",GMA.DataSources.36
GMA.MapUnitPolys.785,Tso,Standard Confidence,Tso,33,"Light colored, weakly to moderately consolidated conglomerate and sandstone deposited largely or entirely before mid-Tertiary volcanism and extensional faulting. Most sediment was deposited by early Cenozoic streams that flowed northeastward onto the Col",GMA.DataSources.121
GMA.MapUnitPolys.420,Xmv,Standard Confidence,Xmv,42,"Weakly to strongly metamorphosed volcanic rocks. Protoliths include basalt, andesite, dacite, and rhyolite deposited as lava or tuff, related sedimentary rock, and shallow intrusive rock. These rocks, widely exposed in several belts in central Arizona, i",GMA.DataSources.67
GMA.MapUnitPolys.421,Ys,Standard Confidence,Ys,47,"Red-brown shale and sandstone, buff to orange quartzite, limestone, basalt, black shale, and sparse conglomerate. This unit includes the Grand Canyon Supergroup, Apache Group, and Troy Quartzite. These rocks were deposited in shallow marine, coastal nonm",GMA.DataSources.84
GMA.MapUnitPolys.422,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.101
GMA.MapUnitPolys.423,Tso,Standard Confidence,Tso,33,"Light colored, weakly to moderately consolidated conglomerate and sandstone deposited largely or entirely before mid-Tertiary volcanism and extensional faulting. Most sediment was deposited by early Cenozoic streams that flowed northeastward onto the Col",GMA.DataSources.180
GMA.MapUnitPolys.424,Tb,Standard Confidence,Tb,28,"Mostly dark, mesa-forming basalt deposited as lava flows. Rocks of this unit are widely exposed south of Camp Verde (Hickey Formation basalts), in the Mohon Mountains north of Bagdad, ""The Mesa"" east of Parker, and at other scattered locations in western",GMA.DataSources.84
GMA.MapUnitPolys.425,Jg,Standard Confidence,Jg,1,"Granite to diorite, locally foliated and locally alkalic; includes Triassic(?) granitoids in the Trigo Mountains. This unit includes two dominant assemblages of igneous rocks. The Kitt Peak-Trigo Peaks superunit includes, from oldest to youngest: dark, f",GMA.DataSources.93
GMA.MapUnitPolys.2611,Xg,Standard Confidence,Xg,39,"Wide variety of granitic rocks, including granite, granodiorite, tonalite, quartz diorite, diorite, and gabbro. These rocks commonly are characterized by steep, northeast-striking foliation.  (1600-1800 Ma)",GMA.DataSources.67
GMA.MapUnitPolys.426,Qo,Standard Confidence,Qo,22,"Coarse relict alluvial fan deposits that form rounded ridges or flat, isolated surfaces that are moderately to deeply incised by streams. These deposits are generally topographically high and have undergone substantial erosion. Deposits are moderately to",GMA.DataSources.67
GMA.MapUnitPolys.427,Ti,Standard Confidence,Ti,31,"Generally very fine-grained, porphyritic rhyolite to dacite in small, irregular-shaped bodies formed as subvolcanic intrusions in volcanic fields of southern and western Arizona, or in concentrated zones of dikes in the Mohave and Black Mountains of nort",GMA.DataSources.67
GMA.MapUnitPolys.428,Ys,Standard Confidence,Ys,47,"Red-brown shale and sandstone, buff to orange quartzite, limestone, basalt, black shale, and sparse conglomerate. This unit includes the Grand Canyon Supergroup, Apache Group, and Troy Quartzite. These rocks were deposited in shallow marine, coastal nonm",GMA.DataSources.84
GMA.MapUnitPolys.429,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.101
GMA.MapUnitPolys.430,Xg,Standard Confidence,Xg,39,"Wide variety of granitic rocks, including granite, granodiorite, tonalite, quartz diorite, diorite, and gabbro. These rocks commonly are characterized by steep, northeast-striking foliation.  (1600-1800 Ma)",GMA.DataSources.67
GMA.MapUnitPolys.431,Tb,Standard Confidence,Tb,28,"Mostly dark, mesa-forming basalt deposited as lava flows. Rocks of this unit are widely exposed south of Camp Verde (Hickey Formation basalts), in the Mohon Mountains north of Bagdad, ""The Mesa"" east of Parker, and at other scattered locations in western",GMA.DataSources.67
GMA.MapUnitPolys.437,Xg,Standard Confidence,Xg,39,"Wide variety of granitic rocks, including granite, granodiorite, tonalite, quartz diorite, diorite, and gabbro. These rocks commonly are characterized by steep, northeast-striking foliation.  (1600-1800 Ma)",GMA.DataSources.101
GMA.MapUnitPolys.432,Qm,Standard Confidence,Qm,21,"Unconsolidated to weakly consolidated alluvial fan, terrace, and basin-floor deposits with moderate to strong soil development. Fan and terrace deposits are primarily poorly sorted, moderately bedded gravel and sand, and basin-floor deposits are primaril",GMA.DataSources.101
GMA.MapUnitPolys.433,TKg,Standard Confidence,TKg,25,"Porphyritic to equigranular granite to diorite emplaced during the Laramide orogeny. Larger plutons are characteristically medium-grained, biotite +/- hornblende granodiorite to granite. Smaller, shallow-level intrusions are typically porphyritic. Most o",GMA.DataSources.101
GMA.MapUnitPolys.434,Qy,Standard Confidence,Qy,24,"Unconsolidated deposits associated with modern fluvial systems. This unit consists primarily of fine-grained, well-sorted sediment on alluvial plains, but also includes gravelly channel, terrace, and alluvial fan deposits on middle and upper piedmonts.",GMA.DataSources.71
GMA.MapUnitPolys.440,Xg,Standard Confidence,Xg,39,"Wide variety of granitic rocks, including granite, granodiorite, tonalite, quartz diorite, diorite, and gabbro. These rocks commonly are characterized by steep, northeast-striking foliation.  (1600-1800 Ma)",GMA.DataSources.84
GMA.MapUnitPolys.441,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.100
GMA.MapUnitPolys.442,TKg,Standard Confidence,TKg,25,"Porphyritic to equigranular granite to diorite emplaced during the Laramide orogeny. Larger plutons are characteristically medium-grained, biotite +/- hornblende granodiorite to granite. Smaller, shallow-level intrusions are typically porphyritic. Most o",GMA.DataSources.67
GMA.MapUnitPolys.443,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.101
GMA.MapUnitPolys.444,KJs,Standard Confidence,KJs,8,"Sandstone and conglomerate, rarely forms prominent outcrops; massive conglomerate is typical near base of unit and locally in upper part. These deposits are nonmarine except in southeastern Arizona, where prominent gray marine limestone (Mural Limestone) forms the middle of the Bisbee Group. Sandstones are typically medium-bedded, drab brown, lithic-feldspathic arenites. Includes Bisbee Group (largely Early Cretaceous) and related rocks, Temporal, Bathtub, and Sand Wells formations, rocks of Gu Achi, McCoy Mountains Formation, and Upper Cretaceous Fort Crittenden Formation and equivalent rocks.  (80-160 Ma)
",GMA.DataSources.100
